monsterident;externereferentie;xcoormonster;ycoormonster;monsternemer;planvanaanpak;analist;bron;veldapparaat;bemonsteringsprotocol;analyseprotocol;analysecode;locatiecode;locatie namespace;locatie omschrijving;locatie x;locatie y;locatie z;locatie referentievlakzcoord;locatie KRW watertype;locatie EAG;locatie afaanvoergebied;locatie KRWmeetpuntlocatie;locatie morfologielocatie;locatie bodemsoortlocatie;locatie meetprogrammahistorie;locatie meetprogrammaactueel;locatie meetnethistorie;locatie meetnetactueel;compartiment;datum;fewsparameter;fewsparameternaam;fewsparametercategorie;fewsparametergrootheid;parametercode;grootheid;parameterfractie;parametergroep;parametertypering;biotaxonnaam;confertaxon;TWN naam;TWN taxontype;TWN taxonlevel;WNA nederlandse soortnaam;TWN taxongroup;beschermingsstatus florafaunawet;WNA oeverplantensoorten;WNA emerse plantensoorten;WNA soorten met drijvend blad;WNA kroossoorten;WNA onderwaterplantensoorten;WNA stromingsgilde vis;WNA migratiegilde vis;WNA habitatvoorkeur vis;WNA plantminnendheid vis;WNA reynolds groep cyanobacterieen;WNA zuurstoftolerante vis;WNA fytoplankton groep;WNA fytoplankton subgroep;WNA toxische blauwalg;gedrag;lengteklasse;levensstadium;levensvorm;verschijningsvorm;geslacht;limietsymbool;meetwaarde;eenheid;eenheidequivalent;eenheidreferentie;waardebewerkingsmethode;kwaliteitsoordeelcode;afronding;opmerkingmeting
WBC511850;511850;;;WP;;WP;dwwsb001/349/P;;;;;KOP103;NL11;mp vegetatie;136863;479667;;;M8;4140-EAG-3;4140;;lijnvormig;Veen;BODCHEM_HYBI;;MACFTGBD_NAARDERMEER-BUFFERZONE-BC;;BS;2017-11-06 11:40;Stot_mg/l_ng;Zwavel natgewicht (totaal) (mg/l);METAL;CONCTTE;Stot;CONCTTE;ng;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1100;mg/l;;;MET;3;Ja;
WBC511850;511850;;;WP;;WP;dwwsb001/349/P;;;;;KOP103;NL11;mp vegetatie;136863;479667;;;M8;4140-EAG-3;4140;;lijnvormig;Veen;BODCHEM_HYBI;;MACFTGBD_NAARDERMEER-BUFFERZONE-BC;;BS;2017-11-06 11:40;T_oC;Temperatuur (oC);ALG;T;T;T;;Grootheid;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.2;oC;;;MET;3;Ja;
WBC511851;511851;;;WP;;WP;dwwsb001/349/P;;;;;KOP103;NL11;mp vegetatie;136863;479667;;;M8;4140-EAG-3;4140;;lijnvormig;Veen;BODCHEM_HYBI;;MACFTGBD_NAARDERMEER-BUFFERZONE-BC;;PW;2017-11-06 11:40;Fe_ug/l_nf;IJzer na filtratie (ug/l);IONEN;CONCTTE;Fe;CONCTTE;nf;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8200;mg/l;;;MET;3;Ja;
WBC511851;511851;;;WP;;WP;dwwsb001/349/P;;;;;KOP103;NL11;mp vegetatie;136863;479667;;;M8;4140-EAG-3;4140;;lijnvormig;Veen;BODCHEM_HYBI;;MACFTGBD_NAARDERMEER-BUFFERZONE-BC;;PW;2017-11-06 11:40;NH4_mgN/l_nf;Ammonium na filtratie (uitgedrukt in mg stikstof/l);NUTRI;CONCTTE;NH4;CONCTTE;nf;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.57;mg/l;N;;MET;3;Ja;
WBC511851;511851;;;WP;;WP;dwwsb001/349/P;;;;;KOP103;NL11;mp vegetatie;136863;479667;;;M8;4140-EAG-3;4140;;lijnvormig;Veen;BODCHEM_HYBI;;MACFTGBD_NAARDERMEER-BUFFERZONE-BC;;PW;2017-11-06 11:40;Ptot_mgP/l_nf;Fosfor (uitgedrukt in mg fosfor/l na filtratie);NUTRI;CONCTTE;Ptot;CONCTTE;;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.11;mg/l;P;;MET;3;Ja;
WBC511851;511851;;;WP;;WP;dwwsb001/349/P;;;;;KOP103;NL11;mp vegetatie;136863;479667;;;M8;4140-EAG-3;4140;;lijnvormig;Veen;BODCHEM_HYBI;;MACFTGBD_NAARDERMEER-BUFFERZONE-BC;;PW;2017-11-06 11:40;S_mg/l_OPGLT;Sulfide opgelost (mg/l);IONEN;CONCTTE;S;CONCTTE;OPGLT;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;<;0.01;mg/l;;;MET;3;Ja;
WBC511851;511851;;;WP;;WP;dwwsb001/349/P;;;;;KOP103;NL11;mp vegetatie;136863;479667;;;M8;4140-EAG-3;4140;;lijnvormig;Veen;BODCHEM_HYBI;;MACFTGBD_NAARDERMEER-BUFFERZONE-BC;;PW;2017-11-06 11:40;Stot_mg/l;Zwavel (totaal) (mg/l);METAL;CONCTTE;Stot;CONCTTE;;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;mg/l;;;MET;3;Ja;
WBC511856;511856;;;WP;;WP;dwwsb001/349/P;;;;;KOP133;NL11;mp vegetatie;136750;479849;;;M8;4140-EAG-3;4140;;lijnvormig;Veen;BODCHEM_HYBI;;MACFTGBD_NAARDERMEER-BUFFERZONE-BC_historieMACFT;;BS;2017-11-06 12:00;Ca_mg/kg_dg;Calcium in vaste matrix (mg/kg dg);IONEN;MASSFTE;Ca;CONCTTE;dg;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7400;mg/kg;;;MET;3;Ja;
WBC511856;511856;;;WP;;WP;dwwsb001/349/P;;;;;KOP133;NL11;mp vegetatie;136750;479849;;;M8;4140-EAG-3;4140;;lijnvormig;Veen;BODCHEM_HYBI;;MACFTGBD_NAARDERMEER-BUFFERZONE-BC_historieMACFT;;BS;2017-11-06 12:00;DICHTHD_kg/l;Dichtheid (kg/l);ALG;DICHTHD;DICHTHD;DICHTHD;;Grootheid;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.163;kg/l;;;MET;3;Ja;
WBC511856;511856;;;WP;;WP;dwwsb001/349/P;;;;;KOP133;NL11;mp vegetatie;136750;479849;;;M8;4140-EAG-3;4140;;lijnvormig;Veen;BODCHEM_HYBI;;MACFTGBD_NAARDERMEER-BUFFERZONE-BC_historieMACFT;;BS;2017-11-06 12:00;Fe_mg/kg_dg;IJzer drooggewicht (mg/kg);IONEN;MASSFTE;Fe;CONCTTE;dg;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22999.998;mg/kg;;;MET;3;Ja;
WBC511856;511856;;;WP;;WP;dwwsb001/349/P;;;;;KOP133;NL11;mp vegetatie;136750;479849;;;M8;4140-EAG-3;4140;;lijnvormig;Veen;BODCHEM_HYBI;;MACFTGBD_NAARDERMEER-BUFFERZONE-BC_historieMACFT;;BS;2017-11-06 12:00;Fe_mg/l_ng;IJzer natgewicht (mg/l);IONEN;CONCTTE;Fe;CONCTTE;ng;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7200;mg/l;;;MET;3;Ja;
WBC511856;511856;;;WP;;WP;dwwsb001/349/P;;;;;KOP133;NL11;mp vegetatie;136750;479849;;;M8;4140-EAG-3;4140;;lijnvormig;Veen;BODCHEM_HYBI;;MACFTGBD_NAARDERMEER-BUFFERZONE-BC_historieMACFT;;BS;2017-11-06 12:00;GR_%_dg;Gloeirest van zwevende stof (%dg);ALG;MASSFTE;GR;MASSFTE;dg;Object;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;80;%;;;MET;3;Ja;
WBC511856;511856;;;WP;;WP;dwwsb001/349/P;;;;;KOP133;NL11;mp vegetatie;136750;479849;;;M8;4140-EAG-3;4140;;lijnvormig;Veen;BODCHEM_HYBI;;MACFTGBD_NAARDERMEER-BUFFERZONE-BC_historieMACFT;;BS;2017-11-06 12:00;IR_%;Indamprest van vaste matrix (%);ALG;AFSDRDMT;IR;MASSFTE;;Object;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27.1;%;;;MET;3;Ja;
WBC511856;511856;;;WP;;WP;dwwsb001/349/P;;;;;KOP133;NL11;mp vegetatie;136750;479849;;;M8;4140-EAG-3;4140;;lijnvormig;Veen;BODCHEM_HYBI;;MACFTGBD_NAARDERMEER-BUFFERZONE-BC_historieMACFT;;BS;2017-11-06 12:00;Ptot_gP/kg_dg;Fosfor (uitgedrukt in g fosfor/kg drooggewicht);NUTRI;MASSFTE;Ptot;CONCTTE;dg;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.5;g/kg;P;;MET;3;Ja;
WBC511856;511856;;;WP;;WP;dwwsb001/349/P;;;;;KOP133;NL11;mp vegetatie;136750;479849;;;M8;4140-EAG-3;4140;;lijnvormig;Veen;BODCHEM_HYBI;;MACFTGBD_NAARDERMEER-BUFFERZONE-BC_historieMACFT;;BS;2017-11-06 12:00;Ptot_mgP/l_ng;Fosfor (uitgedrukt in mg fosfor/l natgewicht);NUTRI;CONCTTE;Ptot;CONCTTE;ng;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;160;mg/l;P;;MET;3;Ja;
WBC511856;511856;;;WP;;WP;dwwsb001/349/P;;;;;KOP133;NL11;mp vegetatie;136750;479849;;;M8;4140-EAG-3;4140;;lijnvormig;Veen;BODCHEM_HYBI;;MACFTGBD_NAARDERMEER-BUFFERZONE-BC_historieMACFT;;BS;2017-11-06 12:00;SLIBDTE_m;Slibdikte (m);VELD;SLIBDTE;SLIBDTE;LENGTE;;Grootheid;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;m;;;MET;3;Ja;
WBC511856;511856;;;WP;;WP;dwwsb001/349/P;;;;;KOP133;NL11;mp vegetatie;136750;479849;;;M8;4140-EAG-3;4140;;lijnvormig;Veen;BODCHEM_HYBI;;MACFTGBD_NAARDERMEER-BUFFERZONE-BC_historieMACFT;;BS;2017-11-06 12:00;Stot_mg/kg_dg;Zwavel drooggewicht (totaal) (mg/kg);METAL;MASSFTE;Stot;CONCTTE;dg;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17000;mg/kg;;;MET;3;Ja;
WBC511856;511856;;;WP;;WP;dwwsb001/349/P;;;;;KOP133;NL11;mp vegetatie;136750;479849;;;M8;4140-EAG-3;4140;;lijnvormig;Veen;BODCHEM_HYBI;;MACFTGBD_NAARDERMEER-BUFFERZONE-BC_historieMACFT;;BS;2017-11-06 12:00;Stot_mg/l_ng;Zwavel natgewicht (totaal) (mg/l);METAL;CONCTTE;Stot;CONCTTE;ng;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5400;mg/l;;;MET;3;Ja;
WBC511856;511856;;;WP;;WP;dwwsb001/349/P;;;;;KOP133;NL11;mp vegetatie;136750;479849;;;M8;4140-EAG-3;4140;;lijnvormig;Veen;BODCHEM_HYBI;;MACFTGBD_NAARDERMEER-BUFFERZONE-BC_historieMACFT;;BS;2017-11-06 12:00;T_oC;Temperatuur (oC);ALG;T;T;T;;Grootheid;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.2;oC;;;MET;3;Ja;
WBC511857;511857;;;WP;;WP;dwwsb001/349/P;;;;;KOP133;NL11;mp vegetatie;136750;479849;;;M8;4140-EAG-3;4140;;lijnvormig;Veen;BODCHEM_HYBI;;MACFTGBD_NAARDERMEER-BUFFERZONE-BC_historieMACFT;;PW;2017-11-06 12:00;Fe_ug/l_nf;IJzer na filtratie (ug/l);IONEN;CONCTTE;Fe;CONCTTE;nf;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7600;mg/l;;;MET;3;Ja;
WBC511857;511857;;;WP;;WP;dwwsb001/349/P;;;;;KOP133;NL11;mp vegetatie;136750;479849;;;M8;4140-EAG-3;4140;;lijnvormig;Veen;BODCHEM_HYBI;;MACFTGBD_NAARDERMEER-BUFFERZONE-BC_historieMACFT;;PW;2017-11-06 12:00;NH4_mgN/l_nf;Ammonium na filtratie (uitgedrukt in mg stikstof/l);NUTRI;CONCTTE;NH4;CONCTTE;nf;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.44;mg/l;N;;MET;3;Ja;
WBC511857;511857;;;WP;;WP;dwwsb001/349/P;;;;;KOP133;NL11;mp vegetatie;136750;479849;;;M8;4140-EAG-3;4140;;lijnvormig;Veen;BODCHEM_HYBI;;MACFTGBD_NAARDERMEER-BUFFERZONE-BC_historieMACFT;;PW;2017-11-06 12:00;Ptot_mgP/l_nf;Fosfor (uitgedrukt in mg fosfor/l na filtratie);NUTRI;CONCTTE;Ptot;CONCTTE;;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.41;mg/l;P;;MET;3;Ja;
WBC511857;511857;;;WP;;WP;dwwsb001/349/P;;;;;KOP133;NL11;mp vegetatie;136750;479849;;;M8;4140-EAG-3;4140;;lijnvormig;Veen;BODCHEM_HYBI;;MACFTGBD_NAARDERMEER-BUFFERZONE-BC_historieMACFT;;PW;2017-11-06 12:00;S_mg/l_OPGLT;Sulfide opgelost (mg/l);IONEN;CONCTTE;S;CONCTTE;OPGLT;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;<;0.01;mg/l;;;MET;3;Ja;
WBC511857;511857;;;WP;;WP;dwwsb001/349/P;;;;;KOP133;NL11;mp vegetatie;136750;479849;;;M8;4140-EAG-3;4140;;lijnvormig;Veen;BODCHEM_HYBI;;MACFTGBD_NAARDERMEER-BUFFERZONE-BC_historieMACFT;;PW;2017-11-06 12:00;Stot_mg/l;Zwavel (totaal) (mg/l);METAL;CONCTTE;Stot;CONCTTE;;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.7;mg/l;;;MET;3;Ja;
WBC511848;511848;;;WP;;WP;dwwsb001/349/P;;;;;KOP101;NL11;mp vegetatie;136793;480038;;;M8;4140-EAG-4;4140;;lijnvormig;Veen;BODCHEM_FYCHEM_HYBI;;FYTOPLANKTONABUNDANTIE_MACFTGBD_NAARDERMEER-BUFFERZONE-BC_historieMACFT;;BS;2017-11-06 12:10;Ca_mg/kg_dg;Calcium in vaste matrix (mg/kg dg);IONEN;MASSFTE;Ca;CONCTTE;dg;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17000;mg/kg;;;MET;3;Ja;
WBC511848;511848;;;WP;;WP;dwwsb001/349/P;;;;;KOP101;NL11;mp vegetatie;136793;480038;;;M8;4140-EAG-4;4140;;lijnvormig;Veen;BODCHEM_FYCHEM_HYBI;;FYTOPLANKTONABUNDANTIE_MACFTGBD_NAARDERMEER-BUFFERZONE-BC_historieMACFT;;BS;2017-11-06 12:10;DICHTHD_kg/l;Dichtheid (kg/l);ALG;DICHTHD;DICHTHD;DICHTHD;;Grootheid;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.045;kg/l;;;MET;3;Ja;
WBC511848;511848;;;WP;;WP;dwwsb001/349/P;;;;;KOP101;NL11;mp vegetatie;136793;480038;;;M8;4140-EAG-4;4140;;lijnvormig;Veen;BODCHEM_FYCHEM_HYBI;;FYTOPLANKTONABUNDANTIE_MACFTGBD_NAARDERMEER-BUFFERZONE-BC_historieMACFT;;BS;2017-11-06 12:10;Fe_mg/kg_dg;IJzer drooggewicht (mg/kg);IONEN;MASSFTE;Fe;CONCTTE;dg;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41999.996;mg/kg;;;MET;3;Ja;
WBC511848;511848;;;WP;;WP;dwwsb001/349/P;;;;;KOP101;NL11;mp vegetatie;136793;480038;;;M8;4140-EAG-4;4140;;lijnvormig;Veen;BODCHEM_FYCHEM_HYBI;;FYTOPLANKTONABUNDANTIE_MACFTGBD_NAARDERMEER-BUFFERZONE-BC_historieMACFT;;BS;2017-11-06 12:10;Fe_mg/l_ng;IJzer natgewicht (mg/l);IONEN;CONCTTE;Fe;CONCTTE;ng;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6700;mg/l;;;MET;3;Ja;
WBC511848;511848;;;WP;;WP;dwwsb001/349/P;;;;;KOP101;NL11;mp vegetatie;136793;480038;;;M8;4140-EAG-4;4140;;lijnvormig;Veen;BODCHEM_FYCHEM_HYBI;;FYTOPLANKTONABUNDANTIE_MACFTGBD_NAARDERMEER-BUFFERZONE-BC_historieMACFT;;BS;2017-11-06 12:10;GR_%_dg;Gloeirest van zwevende stof (%dg);ALG;MASSFTE;GR;MASSFTE;dg;Object;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;59;%;;;MET;3;Ja;
WBC511848;511848;;;WP;;WP;dwwsb001/349/P;;;;;KOP101;NL11;mp vegetatie;136793;480038;;;M8;4140-EAG-4;4140;;lijnvormig;Veen;BODCHEM_FYCHEM_HYBI;;FYTOPLANKTONABUNDANTIE_MACFTGBD_NAARDERMEER-BUFFERZONE-BC_historieMACFT;;BS;2017-11-06 12:10;IR_%;Indamprest van vaste matrix (%);ALG;AFSDRDMT;IR;MASSFTE;;Object;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.3;%;;;MET;3;Ja;
WBC511848;511848;;;WP;;WP;dwwsb001/349/P;;;;;KOP101;NL11;mp vegetatie;136793;480038;;;M8;4140-EAG-4;4140;;lijnvormig;Veen;BODCHEM_FYCHEM_HYBI;;FYTOPLANKTONABUNDANTIE_MACFTGBD_NAARDERMEER-BUFFERZONE-BC_historieMACFT;;BS;2017-11-06 12:10;Ptot_gP/kg_dg;Fosfor (uitgedrukt in g fosfor/kg drooggewicht);NUTRI;MASSFTE;Ptot;CONCTTE;dg;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.8;g/kg;P;;MET;3;Ja;
WBC511848;511848;;;WP;;WP;dwwsb001/349/P;;;;;KOP101;NL11;mp vegetatie;136793;480038;;;M8;4140-EAG-4;4140;;lijnvormig;Veen;BODCHEM_FYCHEM_HYBI;;FYTOPLANKTONABUNDANTIE_MACFTGBD_NAARDERMEER-BUFFERZONE-BC_historieMACFT;;BS;2017-11-06 12:10;Ptot_mgP/l_ng;Fosfor (uitgedrukt in mg fosfor/l natgewicht);NUTRI;CONCTTE;Ptot;CONCTTE;ng;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;140;mg/l;P;;MET;3;Ja;
WBC511848;511848;;;WP;;WP;dwwsb001/349/P;;;;;KOP101;NL11;mp vegetatie;136793;480038;;;M8;4140-EAG-4;4140;;lijnvormig;Veen;BODCHEM_FYCHEM_HYBI;;FYTOPLANKTONABUNDANTIE_MACFTGBD_NAARDERMEER-BUFFERZONE-BC_historieMACFT;;BS;2017-11-06 12:10;SLIBDTE_m;Slibdikte (m);VELD;SLIBDTE;SLIBDTE;LENGTE;;Grootheid;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;m;;;MET;3;Ja;
WBC511848;511848;;;WP;;WP;dwwsb001/349/P;;;;;KOP101;NL11;mp vegetatie;136793;480038;;;M8;4140-EAG-4;4140;;lijnvormig;Veen;BODCHEM_FYCHEM_HYBI;;FYTOPLANKTONABUNDANTIE_MACFTGBD_NAARDERMEER-BUFFERZONE-BC_historieMACFT;;BS;2017-11-06 12:10;Stot_mg/kg_dg;Zwavel drooggewicht (totaal) (mg/kg);METAL;MASSFTE;Stot;CONCTTE;dg;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35000;mg/kg;;;MET;3;Ja;
WBC511848;511848;;;WP;;WP;dwwsb001/349/P;;;;;KOP101;NL11;mp vegetatie;136793;480038;;;M8;4140-EAG-4;4140;;lijnvormig;Veen;BODCHEM_FYCHEM_HYBI;;FYTOPLANKTONABUNDANTIE_MACFTGBD_NAARDERMEER-BUFFERZONE-BC_historieMACFT;;BS;2017-11-06 12:10;Stot_mg/l_ng;Zwavel natgewicht (totaal) (mg/l);METAL;CONCTTE;Stot;CONCTTE;ng;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5600;mg/l;;;MET;3;Ja;
WBC511848;511848;;;WP;;WP;dwwsb001/349/P;;;;;KOP101;NL11;mp vegetatie;136793;480038;;;M8;4140-EAG-4;4140;;lijnvormig;Veen;BODCHEM_FYCHEM_HYBI;;FYTOPLANKTONABUNDANTIE_MACFTGBD_NAARDERMEER-BUFFERZONE-BC_historieMACFT;;BS;2017-11-06 12:10;T_oC;Temperatuur (oC);ALG;T;T;T;;Grootheid;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.8;oC;;;MET;3;Ja;
WBC511849;511849;;;WP;;WP;dwwsb001/349/P;;;;;KOP101;NL11;mp vegetatie;136793;480038;;;M8;4140-EAG-4;4140;;lijnvormig;Veen;BODCHEM_FYCHEM_HYBI;;FYTOPLANKTONABUNDANTIE_MACFTGBD_NAARDERMEER-BUFFERZONE-BC_historieMACFT;;PW;2017-11-06 12:10;Fe_ug/l_nf;IJzer na filtratie (ug/l);IONEN;CONCTTE;Fe;CONCTTE;nf;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3100;mg/l;;;MET;3;Ja;
WBC511849;511849;;;WP;;WP;dwwsb001/349/P;;;;;KOP101;NL11;mp vegetatie;136793;480038;;;M8;4140-EAG-4;4140;;lijnvormig;Veen;BODCHEM_FYCHEM_HYBI;;FYTOPLANKTONABUNDANTIE_MACFTGBD_NAARDERMEER-BUFFERZONE-BC_historieMACFT;;PW;2017-11-06 12:10;NH4_mgN/l_nf;Ammonium na filtratie (uitgedrukt in mg stikstof/l);NUTRI;CONCTTE;NH4;CONCTTE;nf;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;mg/l;N;;MET;3;Ja;
WBC511849;511849;;;WP;;WP;dwwsb001/349/P;;;;;KOP101;NL11;mp vegetatie;136793;480038;;;M8;4140-EAG-4;4140;;lijnvormig;Veen;BODCHEM_FYCHEM_HYBI;;FYTOPLANKTONABUNDANTIE_MACFTGBD_NAARDERMEER-BUFFERZONE-BC_historieMACFT;;PW;2017-11-06 12:10;Ptot_mgP/l_nf;Fosfor (uitgedrukt in mg fosfor/l na filtratie);NUTRI;CONCTTE;Ptot;CONCTTE;;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58;mg/l;P;;MET;3;Ja;
WBC511849;511849;;;WP;;WP;dwwsb001/349/P;;;;;KOP101;NL11;mp vegetatie;136793;480038;;;M8;4140-EAG-4;4140;;lijnvormig;Veen;BODCHEM_FYCHEM_HYBI;;FYTOPLANKTONABUNDANTIE_MACFTGBD_NAARDERMEER-BUFFERZONE-BC_historieMACFT;;PW;2017-11-06 12:10;S_mg/l_OPGLT;Sulfide opgelost (mg/l);IONEN;CONCTTE;S;CONCTTE;OPGLT;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.03;mg/l;;;MET;3;Ja;
WBC511849;511849;;;WP;;WP;dwwsb001/349/P;;;;;KOP101;NL11;mp vegetatie;136793;480038;;;M8;4140-EAG-4;4140;;lijnvormig;Veen;BODCHEM_FYCHEM_HYBI;;FYTOPLANKTONABUNDANTIE_MACFTGBD_NAARDERMEER-BUFFERZONE-BC_historieMACFT;;PW;2017-11-06 12:10;Stot_mg/l;Zwavel (totaal) (mg/l);METAL;CONCTTE;Stot;CONCTTE;;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24;mg/l;;;MET;3;Ja;
WBC511858;511858;;;WP;;WP;dwwsb001/349/P;;;;;KOP136;NL11;mp vegetatie;136743;479945;;;M8;4140-EAG-4;4140;;lijnvormig;Veen;BODCHEM_HYBI;;MACFTGBD_NAARDERMEER-BUFFERZONE-BC_historieMACFT;;BS;2017-11-06 12:20;Ca_mg/kg_dg;Calcium in vaste matrix (mg/kg dg);IONEN;MASSFTE;Ca;CONCTTE;dg;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6500;mg/kg;;;MET;3;Ja;
WBC511858;511858;;;WP;;WP;dwwsb001/349/P;;;;;KOP136;NL11;mp vegetatie;136743;479945;;;M8;4140-EAG-4;4140;;lijnvormig;Veen;BODCHEM_HYBI;;MACFTGBD_NAARDERMEER-BUFFERZONE-BC_historieMACFT;;BS;2017-11-06 12:20;DICHTHD_kg/l;Dichtheid (kg/l);ALG;DICHTHD;DICHTHD;DICHTHD;;Grootheid;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.22;kg/l;;;MET;3;Ja;
WBC511858;511858;;;WP;;WP;dwwsb001/349/P;;;;;KOP136;NL11;mp vegetatie;136743;479945;;;M8;4140-EAG-4;4140;;lijnvormig;Veen;BODCHEM_HYBI;;MACFTGBD_NAARDERMEER-BUFFERZONE-BC_historieMACFT;;BS;2017-11-06 12:20;Fe_mg/kg_dg;IJzer drooggewicht (mg/kg);IONEN;MASSFTE;Fe;CONCTTE;dg;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20999.998;mg/kg;;;MET;3;Ja;
WBC511858;511858;;;WP;;WP;dwwsb001/349/P;;;;;KOP136;NL11;mp vegetatie;136743;479945;;;M8;4140-EAG-4;4140;;lijnvormig;Veen;BODCHEM_HYBI;;MACFTGBD_NAARDERMEER-BUFFERZONE-BC_historieMACFT;;BS;2017-11-06 12:20;Fe_mg/l_ng;IJzer natgewicht (mg/l);IONEN;CONCTTE;Fe;CONCTTE;ng;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8300;mg/l;;;MET;3;Ja;
WBC511858;511858;;;WP;;WP;dwwsb001/349/P;;;;;KOP136;NL11;mp vegetatie;136743;479945;;;M8;4140-EAG-4;4140;;lijnvormig;Veen;BODCHEM_HYBI;;MACFTGBD_NAARDERMEER-BUFFERZONE-BC_historieMACFT;;BS;2017-11-06 12:20;GR_%_dg;Gloeirest van zwevende stof (%dg);ALG;MASSFTE;GR;MASSFTE;dg;Object;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;84;%;;;MET;3;Ja;
WBC511858;511858;;;WP;;WP;dwwsb001/349/P;;;;;KOP136;NL11;mp vegetatie;136743;479945;;;M8;4140-EAG-4;4140;;lijnvormig;Veen;BODCHEM_HYBI;;MACFTGBD_NAARDERMEER-BUFFERZONE-BC_historieMACFT;;BS;2017-11-06 12:20;IR_%;Indamprest van vaste matrix (%);ALG;AFSDRDMT;IR;MASSFTE;;Object;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;33;%;;;MET;3;Ja;
WBC511858;511858;;;WP;;WP;dwwsb001/349/P;;;;;KOP136;NL11;mp vegetatie;136743;479945;;;M8;4140-EAG-4;4140;;lijnvormig;Veen;BODCHEM_HYBI;;MACFTGBD_NAARDERMEER-BUFFERZONE-BC_historieMACFT;;BS;2017-11-06 12:20;Ptot_gP/kg_dg;Fosfor (uitgedrukt in g fosfor/kg drooggewicht);NUTRI;MASSFTE;Ptot;CONCTTE;dg;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.5;g/kg;P;;MET;3;Ja;
WBC511858;511858;;;WP;;WP;dwwsb001/349/P;;;;;KOP136;NL11;mp vegetatie;136743;479945;;;M8;4140-EAG-4;4140;;lijnvormig;Veen;BODCHEM_HYBI;;MACFTGBD_NAARDERMEER-BUFFERZONE-BC_historieMACFT;;BS;2017-11-06 12:20;Ptot_mgP/l_ng;Fosfor (uitgedrukt in mg fosfor/l natgewicht);NUTRI;CONCTTE;Ptot;CONCTTE;ng;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;200;mg/l;P;;MET;3;Ja;
