locatie.EAG;jaar;maand;fewsparameter;meetwaarde;locatie.afaanvoergebied
2330-EAG-1;2011;11;EXT380;9.3;
2330-EAG-1;2011;12;EXT380;12.9333333333333;
2330-EAG-1;2012;1;EXT380;12.8;
2330-EAG-1;2012;3;EXT380;9.3;
2330-EAG-1;2012;4;EXT380;6.53333333333333;
2330-EAG-1;2012;5;EXT380;6.6;
2330-EAG-1;2012;6;EXT380;5.63333333333333;
2330-EAG-1;2012;7;EXT380;5.36666666666667;
2330-EAG-1;2012;8;EXT380;6.9;
2330-EAG-1;2012;9;EXT380;4.6;
2330-EAG-1;2012;10;EXT380;16.6;
2330-EAG-1;2012;11;EXT380;12.9;
2330-EAG-1;2012;12;EXT380;11.0333333333333;
2330-EAG-1;2013;2;EXT380;14;
2330-EAG-1;2013;4;EXT380;10;
2330-EAG-1;2013;6;EXT380;11;
2330-EAG-1;2013;7;EXT380;7.6;
2330-EAG-1;2013;8;EXT380;6;
2330-EAG-1;2013;10;EXT380;15;
2330-EAG-1;2013;12;EXT380;7.2;
2330-EAG-1;2014;2;EXT380;11;
2330-EAG-1;2014;4;EXT380;11;
2330-EAG-1;2014;6;EXT380;7.4;
2330-EAG-1;2014;7;EXT380;7.6;
2330-EAG-1;2014;8;EXT380;7.6;
2330-EAG-1;2014;12;EXT380;5.2;
2330-EAG-1;2015;2;EXT380;13;
2330-EAG-1;2015;4;EXT380;7.5;
2330-EAG-1;2015;6;EXT380;7.9;
2330-EAG-1;2015;7;EXT380;6.8;
2330-EAG-1;2015;8;EXT380;4;
2330-EAG-1;2015;10;EXT380;7.5;
2330-EAG-1;2015;12;EXT380;15;
2330-EAG-1;2016;2;EXT380;18;
2330-EAG-1;2016;4;EXT380;10;
2330-EAG-1;2016;6;EXT380;7.3;
2330-EAG-1;2016;7;EXT380;9.8;
2330-EAG-1;2016;8;EXT380;6.7;
2330-EAG-1;2016;10;EXT380;5.5;
2330-EAG-1;2016;12;EXT380;6.5;
2330-EAG-1;2017;2;EXT380;8.7;
2330-EAG-1;2017;4;EXT380;9.2;
2330-EAG-1;2017;6;EXT380;6.2;
2330-EAG-1;2017;7;EXT380;4.9;
2330-EAG-1;2017;8;EXT380;7.4;
2330-EAG-1;2017;10;EXT380;16;
2330-EAG-1;2017;12;EXT380;10;
2330-EAG-1;2018;1;EXT380;14.2;
2330-EAG-1;2018;2;EXT380;9.36666666666667;
2330-EAG-1;2018;3;EXT380;8.1;
2330-EAG-1;2018;4;EXT380;12.1333333333333;
2340-EAG-1;2009;1;EXT380;6.6;
2340-EAG-1;2009;2;EXT380;7.3;
2340-EAG-1;2009;3;EXT380;6.6;
2340-EAG-1;2009;4;EXT380;7.6;
2340-EAG-1;2009;5;EXT380;3;
2340-EAG-1;2009;6;EXT380;5.8;
2340-EAG-1;2009;7;EXT380;3.8;
2340-EAG-1;2009;8;EXT380;3.1;
2340-EAG-1;2009;9;EXT380;8.4;
2340-EAG-1;2009;10;EXT380;5.8;
2340-EAG-1;2009;11;EXT380;6.8;
2340-EAG-1;2009;12;EXT380;12;
2340-EAG-1;2010;2;EXT380;4.23;
2340-EAG-1;2010;3;EXT380;9.75;
2340-EAG-1;2010;4;EXT380;4.45;
2340-EAG-1;2010;5;EXT380;4.4;
2340-EAG-1;2010;6;EXT380;3.3;
2340-EAG-1;2010;7;EXT380;1.38;
2340-EAG-1;2010;8;EXT380;3.4;
2340-EAG-1;2010;9;EXT380;10.53;
2340-EAG-1;2010;10;EXT380;4.3;
2340-EAG-1;2010;11;EXT380;20;
2340-EAG-1;2011;4;EXT380;5;
2340-EAG-1;2011;6;EXT380;4.1;
2340-EAG-1;2011;7;EXT380;12;
2340-EAG-1;2011;8;EXT380;5.2;
2340-EAG-1;2011;10;EXT380;14;
2340-EAG-1;2011;12;EXT380;9.4;
2340-EAG-1;2012;4;EXT380;4.8;
2340-EAG-1;2012;6;EXT380;4.4;
2340-EAG-1;2012;7;EXT380;3.8;
2340-EAG-1;2012;8;EXT380;5.8;
2340-EAG-1;2012;10;EXT380;14;
2340-EAG-1;2012;12;EXT380;9.6;
2340-EAG-1;2013;2;EXT380;4.3;
2340-EAG-1;2013;4;EXT380;6;
2340-EAG-1;2013;6;EXT380;5.3;
2340-EAG-1;2013;7;EXT380;3.2;
2340-EAG-1;2013;8;EXT380;2.9;
2340-EAG-1;2013;10;EXT380;11;
2340-EAG-1;2013;12;EXT380;5.9;
2340-EAG-1;2014;2;EXT380;7.8;
2340-EAG-1;2014;4;EXT380;4.2;
2340-EAG-1;2014;6;EXT380;2.8;
2340-EAG-1;2014;7;EXT380;4.1;
2340-EAG-1;2014;8;EXT380;7.7;
2340-EAG-1;2014;12;EXT380;4.8;
2340-EAG-1;2015;2;EXT380;5.8;
2340-EAG-1;2015;4;EXT380;5.7;
2340-EAG-1;2015;6;EXT380;3.4;
2340-EAG-1;2015;7;EXT380;4;
2340-EAG-1;2015;8;EXT380;2.9;
2340-EAG-1;2015;10;EXT380;2.7;
2340-EAG-1;2015;12;EXT380;9.3;
2340-EAG-1;2016;2;EXT380;11;
2340-EAG-1;2016;4;EXT380;8.9;
2340-EAG-1;2016;6;EXT380;4.6;
2340-EAG-1;2016;7;EXT380;3.6;
2340-EAG-1;2016;8;EXT380;2.7;
2340-EAG-1;2016;10;EXT380;3;
2340-EAG-1;2016;12;EXT380;3.5;
2340-EAG-1;2017;2;EXT380;5.5;
2340-EAG-1;2017;4;EXT380;4;
2340-EAG-1;2017;6;EXT380;2.6;
2340-EAG-1;2017;7;EXT380;4.8;
2340-EAG-1;2017;8;EXT380;4.8;
2340-EAG-1;2017;10;EXT380;8.5;
2340-EAG-1;2017;12;EXT380;9.4;
2340-EAG-1;2018;1;EXT380;5.9;
2340-EAG-1;2018;2;EXT380;8.2;
2340-EAG-1;2018;3;EXT380;4.2;
2340-EAG-1;2018;4;EXT380;5.4;
2350-EAG-1;2009;1;EXT380;6;
2350-EAG-1;2009;2;EXT380;6.9;
2350-EAG-1;2009;3;EXT380;6.4;
2350-EAG-1;2009;4;EXT380;7;
2350-EAG-1;2009;5;EXT380;7.2;
2350-EAG-1;2009;6;EXT380;7.5;
2350-EAG-1;2009;7;EXT380;7.8;
2350-EAG-1;2009;8;EXT380;6.2;
2350-EAG-1;2009;9;EXT380;6.7;
2350-EAG-1;2009;10;EXT380;4.7;
2350-EAG-1;2009;11;EXT380;6.4;
2350-EAG-1;2009;12;EXT380;7.6;
2350-EAG-1;2010;2;EXT380;9.69;
2350-EAG-1;2010;3;EXT380;8.6;
2350-EAG-1;2010;4;EXT380;7.6;
2350-EAG-1;2010;5;EXT380;7.85;
2350-EAG-1;2010;6;EXT380;6.18;
2350-EAG-1;2010;7;EXT380;5.9;
2350-EAG-1;2010;8;EXT380;6.83;
2350-EAG-1;2010;9;EXT380;12.28;
2350-EAG-1;2010;10;EXT380;11;
2350-EAG-1;2010;11;EXT380;11.5;
2350-EAG-1;2011;2;EXT380;9.4;
2350-EAG-1;2011;4;EXT380;7.2;
2350-EAG-1;2011;6;EXT380;7.3;
2350-EAG-1;2011;7;EXT380;5.9;
2350-EAG-1;2011;8;EXT380;9;
2350-EAG-1;2011;10;EXT380;9.9;
2350-EAG-1;2011;12;EXT380;7;
2350-EAG-1;2012;2;EXT380;6.9;
2350-EAG-1;2012;4;EXT380;6.8;
2350-EAG-1;2012;6;EXT380;7.3;
2350-EAG-1;2012;7;EXT380;8.4;
2350-EAG-1;2012;8;EXT380;8.2;
2350-EAG-1;2012;10;EXT380;7.5;
2350-EAG-1;2012;12;EXT380;9.2;
2350-EAG-1;2013;2;EXT380;11;
2350-EAG-1;2013;4;EXT380;5.8;
2350-EAG-1;2013;6;EXT380;5.8;
2350-EAG-1;2013;7;EXT380;7.8;
2350-EAG-1;2013;8;EXT380;7.1;
2350-EAG-1;2013;10;EXT380;6.1;
2350-EAG-1;2013;12;EXT380;7.6;
2350-EAG-1;2014;2;EXT380;9.3;
2350-EAG-1;2014;4;EXT380;6.8;
2350-EAG-1;2014;6;EXT380;5.7;
2350-EAG-1;2014;7;EXT380;6.2;
2350-EAG-1;2014;8;EXT380;8.3;
2350-EAG-1;2014;10;EXT380;6;
2350-EAG-1;2014;12;EXT380;7.3;
2350-EAG-1;2015;2;EXT380;9.7;
2350-EAG-1;2015;4;EXT380;7.3;
2350-EAG-1;2015;6;EXT380;7.5;
2350-EAG-1;2015;7;EXT380;6.7;
2350-EAG-1;2015;8;EXT380;6.1;
2350-EAG-1;2015;10;EXT380;6.8;
2350-EAG-1;2015;12;EXT380;11;
2350-EAG-1;2016;2;EXT380;7.2;
2350-EAG-1;2016;4;EXT380;6.8;
2350-EAG-1;2016;6;EXT380;8.1;
2350-EAG-1;2016;7;EXT380;9.3;
2350-EAG-1;2016;8;EXT380;7.3;
2350-EAG-1;2016;10;EXT380;5.1;
2350-EAG-1;2016;12;EXT380;8;
2350-EAG-1;2017;2;EXT380;6.2;
2350-EAG-1;2017;4;EXT380;7.4;
2350-EAG-1;2017;6;EXT380;6.7;
2350-EAG-1;2017;7;EXT380;6.4;
2350-EAG-1;2017;8;EXT380;7.4;
2350-EAG-1;2017;10;EXT380;8.5;
2350-EAG-1;2017;12;EXT380;9;
2350-EAG-1;2018;1;EXT380;7.9;
2350-EAG-1;2018;2;EXT380;6.6;
2350-EAG-1;2018;3;EXT380;5.5;
2350-EAG-1;2018;4;EXT380;8.2;
2380-EAG-1;2018;1;EXT380;2.5;
2380-EAG-1;2018;2;EXT380;9.3;
2380-EAG-1;2018;3;EXT380;5.6;
2380-EAG-1;2018;4;EXT380;8;
2400-EAG-1;2009;1;EXT380;31;
2400-EAG-1;2009;3;EXT380;32;
2400-EAG-1;2009;4;EXT380;28;
2400-EAG-1;2009;5;EXT380;23;
2400-EAG-1;2009;6;EXT380;14;
2400-EAG-1;2009;7;EXT380;15;
2400-EAG-1;2009;8;EXT380;12;
2400-EAG-1;2009;9;EXT380;11;
2400-EAG-1;2009;10;EXT380;16;
2400-EAG-1;2009;11;EXT380;21;
2400-EAG-1;2009;12;EXT380;36;
2400-EAG-1;2010;2;EXT380;27.08;
2400-EAG-1;2010;3;EXT380;35;
2400-EAG-1;2010;4;EXT380;33.13;
2400-EAG-1;2010;5;EXT380;22.9;
2400-EAG-1;2010;6;EXT380;16.05;
2400-EAG-1;2010;7;EXT380;13.48;
2400-EAG-1;2010;8;EXT380;13.95;
2400-EAG-1;2010;9;EXT380;40.2;
2400-EAG-1;2010;10;EXT380;38;
2400-EAG-1;2010;11;EXT380;12;
2400-EAG-1;2011;2;EXT380;39;
2400-EAG-1;2011;4;EXT380;22;
2400-EAG-1;2011;6;EXT380;12;
2400-EAG-1;2011;7;EXT380;16;
2400-EAG-1;2011;8;EXT380;27;
2400-EAG-1;2011;10;EXT380;33;
2400-EAG-1;2011;12;EXT380;27;
2400-EAG-1;2012;2;EXT380;32;
2400-EAG-1;2012;4;EXT380;20;
2400-EAG-1;2012;6;EXT380;16;
2400-EAG-1;2012;7;EXT380;18;
2400-EAG-1;2012;8;EXT380;25;
2400-EAG-1;2012;10;EXT380;35;
2400-EAG-1;2012;12;EXT380;26;
2400-EAG-1;2013;4;EXT380;26;
2400-EAG-1;2013;6;EXT380;20;
2400-EAG-1;2013;7;EXT380;15;
2400-EAG-1;2013;8;EXT380;12;
2400-EAG-1;2013;10;EXT380;19;
2400-EAG-1;2013;12;EXT380;29;
2400-EAG-1;2014;2;EXT380;36;
2400-EAG-1;2014;4;EXT380;28;
2400-EAG-1;2014;6;EXT380;17;
2400-EAG-1;2014;8;EXT380;14;
2400-EAG-1;2014;10;EXT380;11;
2400-EAG-1;2014;12;EXT380;18;
2400-EAG-1;2015;2;EXT380;25;
2400-EAG-1;2015;4;EXT380;22;
2400-EAG-1;2015;6;EXT380;12;
2400-EAG-1;2015;7;EXT380;12;
2400-EAG-1;2015;8;EXT380;13;
2400-EAG-1;2015;10;EXT380;24;
2400-EAG-1;2015;12;EXT380;35;
2400-EAG-1;2016;2;EXT380;37;
2400-EAG-1;2016;4;EXT380;23;
2400-EAG-1;2016;6;EXT380;27;
2400-EAG-1;2016;7;EXT380;20;
2400-EAG-1;2016;8;EXT380;16;
2400-EAG-1;2016;10;EXT380;13;
2400-EAG-1;2016;12;EXT380;27;
2400-EAG-1;2017;2;EXT380;26;
2400-EAG-1;2017;4;EXT380;18;
2400-EAG-1;2017;6;EXT380;14;
2400-EAG-1;2017;7;EXT380;13;
2400-EAG-1;2017;8;EXT380;13;
2400-EAG-1;2017;10;EXT380;33;
2400-EAG-1;2017;12;EXT380;28;
2400-EAG-1;2018;1;EXT380;33;
2400-EAG-1;2018;3;EXT380;30;
2400-EAG-2;2014;2;EXT380;40;
2400-EAG-2;2014;3;EXT380;35.5;
2400-EAG-2;2014;4;EXT380;28.5;
2400-EAG-2;2014;5;EXT380;16.5;
2400-EAG-2;2014;6;EXT380;17;
2400-EAG-2;2014;8;EXT380;16;
2400-EAG-2;2014;9;EXT380;19.5;
2400-EAG-2;2014;10;EXT380;13;
2400-EAG-2;2014;11;EXT380;19.5;
2400-EAG-2;2014;12;EXT380;20;
2400-EAG-2;2015;1;EXT380;29.5;
2400-EAG-2;2015;2;EXT380;27.5;
2400-EAG-2;2015;3;EXT380;30;
2400-EAG-2;2015;4;EXT380;26;
2400-EAG-2;2015;5;EXT380;16;
2400-EAG-2;2015;6;EXT380;13.5;
2400-EAG-2;2015;7;EXT380;11.5;
2400-EAG-2;2015;8;EXT380;11.6;
2400-EAG-2;2015;9;EXT380;25.5;
2400-EAG-2;2015;10;EXT380;32;
2400-EAG-2;2015;11;EXT380;34.5;
2400-EAG-2;2015;12;EXT380;38.5;
2400-EAG-3;2014;2;EXT380;18;
2400-EAG-3;2014;3;EXT380;15.4;
2400-EAG-3;2014;4;EXT380;13.5;
2400-EAG-3;2014;5;EXT380;10.5;
2400-EAG-3;2014;6;EXT380;11;
2400-EAG-3;2014;8;EXT380;10.55;
2400-EAG-3;2014;9;EXT380;10.5;
2400-EAG-3;2014;10;EXT380;8.5;
2400-EAG-3;2014;11;EXT380;15.65;
2400-EAG-3;2014;12;EXT380;11.6;
2400-EAG-3;2015;1;EXT380;16.3;
2400-EAG-3;2015;2;EXT380;14;
2400-EAG-3;2015;3;EXT380;17;
2400-EAG-3;2015;4;EXT380;12.8;
2400-EAG-3;2015;5;EXT380;10.1;
2400-EAG-3;2015;6;EXT380;9.9;
2400-EAG-3;2015;7;EXT380;9.3;
2400-EAG-3;2015;8;EXT380;9.55;
2400-EAG-3;2015;9;EXT380;12.5;
2400-EAG-3;2015;10;EXT380;11.85;
2400-EAG-3;2015;11;EXT380;19.5;
2400-EAG-3;2015;12;EXT380;18.5;
2400-EAG-4;2012;2;EXT380;31;
2400-EAG-4;2012;4;EXT380;18;
2400-EAG-4;2012;6;EXT380;31;
2400-EAG-4;2012;7;EXT380;25;
2400-EAG-4;2012;8;EXT380;31;
2400-EAG-4;2012;10;EXT380;47;
2400-EAG-4;2012;12;EXT380;41;
2400-EAG-4;2013;2;EXT380;38;
2400-EAG-4;2013;3;EXT380;47;
2400-EAG-4;2013;4;EXT380;39;
2400-EAG-4;2013;5;EXT380;37;
2400-EAG-4;2013;6;EXT380;38;
2400-EAG-4;2013;7;EXT380;50;
2400-EAG-4;2013;8;EXT380;52;
2400-EAG-4;2013;9;EXT380;15;
2400-EAG-4;2013;10;EXT380;24;
2400-EAG-4;2013;11;EXT380;38;
2400-EAG-4;2013;12;EXT380;37;
2400-EAG-4;2014;2;EXT380;42;
2400-EAG-4;2014;3;EXT380;63;
2400-EAG-4;2014;4;EXT380;52;
2400-EAG-4;2014;5;EXT380;33;
2400-EAG-4;2014;8;EXT380;23;
2400-EAG-4;2014;9;EXT380;34;
2400-EAG-4;2014;10;EXT380;48;
2400-EAG-4;2014;11;EXT380;29;
2400-EAG-4;2014;12;EXT380;30;
2400-EAG-4;2015;3;EXT380;50;
2400-EAG-4;2015;4;EXT380;51;
2400-EAG-4;2015;5;EXT380;42;
2400-EAG-4;2015;6;EXT380;43;
2400-EAG-4;2015;7;EXT380;27;
2400-EAG-4;2015;9;EXT380;42;
2400-EAG-4;2015;10;EXT380;18;
2400-EAG-4;2015;11;EXT380;36;
2400-EAG-4;2015;12;EXT380;42;
2400-EAG-4;2016;1;EXT380;42;
2400-EAG-4;2016;2;EXT380;58;
2400-EAG-4;2016;3;EXT380;42;
2400-EAG-4;2016;4;EXT380;35;
2400-EAG-4;2016;5;EXT380;55;
2400-EAG-4;2016;6;EXT380;55;
2400-EAG-4;2016;7;EXT380;92;
2400-EAG-4;2016;8;EXT380;59;
2400-EAG-4;2016;9;EXT380;61;
2400-EAG-4;2016;10;EXT380;27;
2400-EAG-4;2016;11;EXT380;49;
2400-EAG-4;2016;12;EXT380;41;
2400-EAG-4;2017;1;EXT380;8.7;
2400-EAG-4;2017;2;EXT380;48;
2400-EAG-4;2017;3;EXT380;40;
2400-EAG-4;2017;4;EXT380;37;
2400-EAG-4;2017;5;EXT380;44;
2400-EAG-4;2017;6;EXT380;44;
2400-EAG-4;2017;7;EXT380;43;
2400-EAG-4;2017;8;EXT380;37;
2400-EAG-4;2017;9;EXT380;46;
2400-EAG-4;2017;10;EXT380;42;
2400-EAG-4;2017;11;EXT380;74;
2400-EAG-4;2017;12;EXT380;36;
2400-EAG-5;2011;2;EXT380;45;
2400-EAG-5;2011;4;EXT380;66;
2400-EAG-5;2011;6;EXT380;22;
2400-EAG-5;2011;7;EXT380;32;
2400-EAG-5;2011;8;EXT380;66;
2400-EAG-5;2011;10;EXT380;64;
2400-EAG-5;2012;2;EXT380;47;
2400-EAG-5;2012;4;EXT380;79.3333333333333;
2400-EAG-5;2012;6;EXT380;83;
2400-EAG-5;2012;7;EXT380;62.6666666666667;
2400-EAG-5;2012;8;EXT380;74.3333333333333;
2400-EAG-5;2012;10;EXT380;66;
2400-EAG-5;2012;12;EXT380;39.3333333333333;
2400-EAG-5;2013;2;EXT380;38;
2400-EAG-5;2013;3;EXT380;49.5;
2400-EAG-5;2013;4;EXT380;60.3333333333333;
2400-EAG-5;2013;5;EXT380;72;
2400-EAG-5;2013;6;EXT380;74.6666666666667;
2400-EAG-5;2013;7;EXT380;76.3333333333333;
2400-EAG-5;2013;8;EXT380;18.8;
2400-EAG-5;2013;9;EXT380;18.5;
2400-EAG-5;2013;10;EXT380;22.3333333333333;
2400-EAG-5;2013;11;EXT380;45.5;
2400-EAG-5;2013;12;EXT380;48.6666666666667;
2400-EAG-5;2014;2;EXT380;52;
2400-EAG-5;2014;3;EXT380;12;
2400-EAG-5;2014;4;EXT380;64.5;
2400-EAG-5;2014;5;EXT380;51;
2400-EAG-5;2014;6;EXT380;22.5;
2400-EAG-5;2014;8;EXT380;32;
2400-EAG-5;2014;9;EXT380;32;
2400-EAG-5;2014;10;EXT380;16.5;
2400-EAG-5;2014;11;EXT380;25;
2400-EAG-5;2014;12;EXT380;35;
2400-EAG-5;2015;1;EXT380;42;
2400-EAG-5;2015;2;EXT380;45;
2400-EAG-5;2015;3;EXT380;50;
2400-EAG-5;2015;4;EXT380;64;
2400-EAG-5;2015;5;EXT380;69;
2400-EAG-5;2015;6;EXT380;9.25;
2400-EAG-5;2015;7;EXT380;15.5;
2400-EAG-5;2015;8;EXT380;24;
2400-EAG-5;2015;9;EXT380;37;
2400-EAG-5;2015;10;EXT380;39;
2400-EAG-5;2015;11;EXT380;42;
2400-EAG-5;2015;12;EXT380;46.5;
2400-EAG-5;2016;1;EXT380;46;
2400-EAG-5;2016;2;EXT380;46.5;
2400-EAG-5;2016;3;EXT380;47;
2400-EAG-5;2016;4;EXT380;52;
2400-EAG-5;2016;5;EXT380;54;
2400-EAG-5;2016;6;EXT380;48;
2400-EAG-5;2016;7;EXT380;88;
2400-EAG-5;2016;8;EXT380;69.5;
2400-EAG-5;2016;9;EXT380;6.7;
2400-EAG-5;2016;10;EXT380;20.5;
2400-EAG-5;2016;11;EXT380;31;
2400-EAG-5;2016;12;EXT380;40;
2400-EAG-5;2017;1;EXT380;27.5;
2400-EAG-5;2017;2;EXT380;39;
2400-EAG-5;2017;3;EXT380;37;
2400-EAG-5;2017;4;EXT380;61.6666666666667;
2400-EAG-5;2017;5;EXT380;69;
2400-EAG-5;2017;6;EXT380;21;
2400-EAG-5;2017;7;EXT380;26.6666666666667;
2400-EAG-5;2017;8;EXT380;30.6666666666667;
2400-EAG-5;2017;9;EXT380;43.5;
2400-EAG-5;2017;10;EXT380;52.3333333333333;
2400-EAG-5;2017;11;EXT380;47;
2400-EAG-5;2017;12;EXT380;25.3333333333333;
2400-EAG-5;2018;1;EXT380;39.6666666666667;
2400-EAG-5;2018;3;EXT380;41;
2410-EAG-1;2009;3;EXT380;10.45;
2410-EAG-1;2009;4;EXT380;16;
2410-EAG-1;2009;5;EXT380;10;
2410-EAG-1;2009;6;EXT380;6.7;
2410-EAG-1;2009;7;EXT380;8;
2410-EAG-1;2009;8;EXT380;6.4;
2410-EAG-1;2009;9;EXT380;5.5;
2410-EAG-1;2009;10;EXT380;4.7;
2410-EAG-1;2009;11;EXT380;9.7;
2410-EAG-1;2009;12;EXT380;8.9;
2410-EAG-1;2010;2;EXT380;19.23;
2410-EAG-1;2010;3;EXT380;18.7;
2410-EAG-1;2010;4;EXT380;19.13;
2410-EAG-1;2010;5;EXT380;12.48;
2410-EAG-1;2010;6;EXT380;8.53;
2410-EAG-1;2010;7;EXT380;10.48;
2410-EAG-1;2010;8;EXT380;6.68;
2410-EAG-1;2010;9;EXT380;22.93;
2410-EAG-1;2010;10;EXT380;23;
2410-EAG-1;2010;11;EXT380;38;
2410-EAG-1;2011;2;EXT380;19;
2410-EAG-1;2011;4;EXT380;11;
2410-EAG-1;2011;6;EXT380;6;
2410-EAG-1;2011;7;EXT380;7.1;
2410-EAG-1;2011;8;EXT380;12;
2410-EAG-1;2011;10;EXT380;16;
2410-EAG-1;2011;12;EXT380;19;
2410-EAG-1;2012;2;EXT380;25;
2410-EAG-1;2012;4;EXT380;9.2;
2410-EAG-1;2012;6;EXT380;11;
2410-EAG-1;2012;7;EXT380;8.6;
2410-EAG-1;2012;8;EXT380;14;
2410-EAG-1;2012;10;EXT380;14;
2410-EAG-1;2012;12;EXT380;18;
2410-EAG-1;2013;4;EXT380;18;
2410-EAG-1;2013;6;EXT380;14;
2410-EAG-1;2013;7;EXT380;9;
2410-EAG-1;2013;8;EXT380;7.4;
2410-EAG-1;2013;10;EXT380;12;
2410-EAG-1;2013;12;EXT380;14;
2410-EAG-1;2014;2;EXT380;28.6666666666667;
2410-EAG-1;2014;3;EXT380;12;
2410-EAG-1;2014;4;EXT380;10.7;
2410-EAG-1;2014;5;EXT380;8.8;
2410-EAG-1;2014;6;EXT380;10.3666666666667;
2410-EAG-1;2014;8;EXT380;9.4;
2410-EAG-1;2014;9;EXT380;24.05;
2410-EAG-1;2014;10;EXT380;6.9;
2410-EAG-1;2014;11;EXT380;10.35;
2410-EAG-1;2014;12;EXT380;7.43333333333333;
2410-EAG-1;2015;1;EXT380;19;
2410-EAG-1;2015;2;EXT380;11.4333333333333;
2410-EAG-1;2015;3;EXT380;19.5;
2410-EAG-1;2015;4;EXT380;12.3333333333333;
2410-EAG-1;2015;5;EXT380;8.6;
2410-EAG-1;2015;6;EXT380;7.76666666666667;
2410-EAG-1;2015;7;EXT380;9.76666666666667;
2410-EAG-1;2015;8;EXT380;14.0333333333333;
2410-EAG-1;2015;9;EXT380;18;
2410-EAG-1;2015;10;EXT380;15.3333333333333;
2410-EAG-1;2015;11;EXT380;19.5;
2410-EAG-1;2015;12;EXT380;22.6666666666667;
2410-EAG-1;2016;2;EXT380;19;
2410-EAG-1;2016;4;EXT380;12;
2410-EAG-1;2016;6;EXT380;14;
2410-EAG-1;2016;7;EXT380;13;
2410-EAG-1;2016;8;EXT380;9.2;
2410-EAG-1;2016;10;EXT380;6.6;
2410-EAG-1;2016;12;EXT380;9.6;
2410-EAG-1;2017;2;EXT380;11;
2410-EAG-1;2017;4;EXT380;10;
2410-EAG-1;2017;6;EXT380;6.6;
2410-EAG-1;2017;7;EXT380;6.4;
2410-EAG-1;2017;8;EXT380;6.6;
2410-EAG-1;2017;10;EXT380;22;
2410-EAG-1;2017;12;EXT380;17;
2410-EAG-1;2018;1;EXT380;22;
2410-EAG-1;2018;3;EXT380;6.2;
2410-EAG-2;2014;2;EXT380;8.2;
2410-EAG-2;2014;3;EXT380;9.6;
2410-EAG-2;2014;4;EXT380;7.5;
2410-EAG-2;2014;5;EXT380;4.6;
2410-EAG-2;2014;6;EXT380;5.4;
2410-EAG-2;2014;7;EXT380;5.1;
2410-EAG-2;2014;8;EXT380;4.4;
2410-EAG-2;2014;9;EXT380;6;
2410-EAG-2;2014;11;EXT380;5.8;
2410-EAG-2;2014;12;EXT380;5.4;
2410-EAG-2;2015;1;EXT380;10;
2410-EAG-2;2015;2;EXT380;8.9;
2410-EAG-2;2015;3;EXT380;7.7;
2410-EAG-2;2015;4;EXT380;6;
2410-EAG-2;2015;5;EXT380;3.4;
2410-EAG-2;2015;6;EXT380;3.2;
2410-EAG-2;2015;7;EXT380;3.2;
2410-EAG-2;2015;8;EXT380;4.7;
2410-EAG-2;2015;9;EXT380;3.4;
2410-EAG-2;2015;10;EXT380;6.1;
2410-EAG-2;2015;11;EXT380;6.4;
2410-EAG-2;2015;12;EXT380;7;
2410-EAG-3;2014;2;EXT380;17;
2410-EAG-3;2014;3;EXT380;15;
2410-EAG-3;2014;4;EXT380;13;
2410-EAG-3;2014;5;EXT380;10;
2410-EAG-3;2014;6;EXT380;11;
2410-EAG-3;2014;8;EXT380;8.8;
2410-EAG-3;2014;9;EXT380;9.6;
2410-EAG-3;2014;10;EXT380;7.2;
2410-EAG-3;2014;11;EXT380;7.7;
2410-EAG-3;2014;12;EXT380;7.6;
2410-EAG-3;2015;1;EXT380;12;
2410-EAG-3;2015;2;EXT380;14;
2410-EAG-3;2015;3;EXT380;11;
2410-EAG-3;2015;4;EXT380;13;
2410-EAG-3;2015;5;EXT380;15;
2410-EAG-3;2015;6;EXT380;7.6;
2410-EAG-3;2015;7;EXT380;7;
2410-EAG-3;2015;8;EXT380;6.9;
2410-EAG-3;2015;10;EXT380;8.8;
2410-EAG-3;2015;11;EXT380;16;
2410-EAG-3;2015;12;EXT380;17;
2410-EAG-4;2014;2;EXT380;7.7;
2410-EAG-4;2014;3;EXT380;9.2;
2410-EAG-4;2014;4;EXT380;10;
2410-EAG-4;2014;5;EXT380;14;
2410-EAG-4;2014;6;EXT380;14;
2410-EAG-4;2014;7;EXT380;7.6;
2410-EAG-4;2014;8;EXT380;7.2;
2410-EAG-4;2014;9;EXT380;8.4;
2410-EAG-4;2014;11;EXT380;8.2;
2410-EAG-4;2014;12;EXT380;4.6;
2410-EAG-4;2015;1;EXT380;12;
2410-EAG-4;2015;2;EXT380;9.9;
2410-EAG-4;2015;3;EXT380;9.4;
2410-EAG-4;2015;4;EXT380;9.3;
2410-EAG-4;2015;5;EXT380;7.3;
2410-EAG-4;2015;6;EXT380;10;
2410-EAG-4;2015;7;EXT380;4.2;
2410-EAG-4;2015;8;EXT380;6.1;
2410-EAG-4;2015;9;EXT380;9.9;
2410-EAG-4;2015;10;EXT380;5.6;
2410-EAG-4;2015;11;EXT380;12;
2410-EAG-4;2015;12;EXT380;12;
2500-EAG-1;2009;1;EXT380;7.18333333333333;
2500-EAG-1;2009;2;EXT380;8.81111111111111;
2500-EAG-1;2009;3;EXT380;7.91;
2500-EAG-1;2009;4;EXT380;6.975;
2500-EAG-1;2009;5;EXT380;6.78;
2500-EAG-1;2009;6;EXT380;7.28;
2500-EAG-1;2009;7;EXT380;6.25833333333333;
