watdte_m;debiet (mm/dag);bodemtype;kP
0.5;34.4375432;klei;15.01
0.5;32.17576474;klei;14.79
0.5;27.36292685;klei;14.34
0.5;34.61718465;klei;15.03
0.5;31.03733826;klei;14.68
0.5;35.82927558;klei;15.14
0.5;35.48728028;klei;15.11
0.5;32.99247336;klei;14.87
0.5;34.4375432;klei;15.01
0.5;32.17576474;klei;14.79
0.5;27.36292685;klei;14.34
0.5;34.61718465;klei;15.03
0.5;31.03733826;klei;14.68
0.5;35.82927558;klei;15.14
0.5;35.48728028;klei;15.11
0.5;32.99247336;klei;14.87
0.5;34.4375432;klei;15.01
0.5;32.17576474;klei;14.79
0.5;27.36292685;klei;14.34
0.5;34.61718465;klei;15.03
0.5;31.03733826;klei;14.68
0.5;35.82927558;klei;15.14
0.5;35.48728028;klei;15.11
0.5;18.47010137;klei;13.82
0.5;19.84441112;klei;13.87
0.5;18.73227792;klei;13.83
0.5;12.9342387;klei;13.76
0.5;19.81367821;klei;13.87
0.5;17.771576;klei;13.8
0.5;22.32634858;klei;13.98
0.5;17.86817906;klei;13.81
0.5;17.67184291;klei;13.8
0.5;19.68382423;klei;13.86
0.5;17.58921308;klei;13.8
0.5;12.84777505;klei;13.76
0.5;18.81138241;klei;13.83
0.5;15.91870118;klei;13.77
0.5;21.71676658;klei;13.95
0.5;17.13523783;klei;13.79
0.5;69.20428079;klei;17.08
0.5;74.58871019;klei;17.25
0.5;70.96925928;klei;17.14
0.5;55.061927;klei;16.55
0.5;72.91477002;klei;17.2
0.5;66.04839167;klei;16.98
0.5;75.57167947;klei;17.28
0.5;69.27522788;klei;17.08
0.5;28.59596291;klei;14.45
0.5;32.21648029;klei;14.79
0.5;29.09691462;klei;14.5
0.5;20.87454303;klei;13.91
0.5;31.21700823;klei;14.7
0.5;26.25709698;klei;14.25
0.5;33.34274315;klei;14.9
0.5;27.16695404;klei;14.33
0.5;26.48712889;klei;14.27
0.5;29.63402199;klei;14.55
0.5;27.12186767;klei;14.32
0.5;19.62605917;klei;13.86
0.5;27.32117909;klei;14.34
0.5;24.50906069;klei;14.12
0.5;31.083274;klei;14.68
0.5;26.11443958;klei;14.24
0.5;76.05764477;klei;17.3
0.5;81.47860896;klei;17.48
0.5;76.1926563;klei;17.3
0.5;62.80994328;klei;16.86
0.5;78.58615697;klei;17.38
0.5;72.55262089;klei;17.19
0.5;86.22884827;klei;17.64
0.5;74.55467872;klei;17.25
0.5;37.36270762;klei;15.29
0.5;43.82805245;klei;15.85
0.5;36.39386499;klei;15.2
0.5;27.98671416;klei;14.4
0.5;39.93772732;klei;15.53
0.5;34.17676094;klei;14.98
0.5;42.3437934;klei;15.73
0.5;36.87204011;klei;15.24
0.5;8.82439047;klei;13.73
0.5;9.59903872;klei;13.74
0.5;9.285978925;klei;13.74
0.5;8.115225887;klei;13.71
0.5;9.383435167;klei;13.74
0.5;9.196213383;klei;13.74
0.5;9.541341226;klei;13.74
0.5;6.649499981;klei;13.64
0.5;10.66668849;klei;13.75
0.5;11.31513888;klei;13.76
0.5;10.66518366;klei;13.75
0.5;9.118918374;klei;13.74
0.5;11.59834778;klei;13.76
0.5;9.754194721;klei;13.75
0.5;12.09980639;klei;13.76
0.5;10.1152296;klei;13.75
0.5;71.04384527;klei;17.14
0.5;72.48860068;klei;17.19
0.5;68.96921006;klei;17.07
0.5;59.97453888;klei;16.76
0.5;71.00931874;klei;17.14
0.5;67.51776193;klei;17.02
0.5;83.2976687;klei;17.54
0.5;74.04981789;klei;17.24
0.5;45.36321649;klei;15.97
0.5;54.13196265;klei;16.5
0.5;43.37882972;klei;15.82
0.5;48.67287387;klei;16.2
0.5;42.73316448;klei;15.77
0.5;44.69893502;klei;15.92
0.5;38.26309359;klei;15.37
0.5;45.66365606;klei;15.99
0.5;39.39850487;klei;15.48
0.5;42.82481014;klei;15.77
0.5;39.69223126;klei;15.51
0.5;32.42671498;klei;14.81
0.5;41.64988063;klei;15.68
0.5;37.03849632;klei;15.26
0.5;42.8213834;klei;15.77
0.5;39.33601735;klei;15.47
0.5;53.60058101;klei;16.48
0.5;54.62373021;klei;16.53
0.5;51.45608454;klei;16.36
0.5;47.67718574;klei;16.13
0.5;57.73326987;klei;16.67
0.5;50.72726839;klei;16.32
0.5;60.5059591;klei;16.78
0.5;52.48056922;klei;16.42
0.5;29.25500153;klei;14.51
0.5;30.27858162;klei;14.61
0.5;28.38277408;klei;14.43
0.5;25.78310131;klei;14.22
0.5;32.92216334;klei;14.86
0.5;27.5231656;klei;14.36
0.5;30.20382469;klei;14.6
0.5;29.69140004;klei;14.55
0.5;29.25500153;klei;14.51
0.5;30.27858162;klei;14.61
0.5;28.38277408;klei;14.43
0.5;25.78310131;klei;14.22
0.5;32.92216334;klei;14.86
0.5;27.5231656;klei;14.36
0.5;30.20382469;klei;14.6
0.5;29.69140004;klei;14.55
0.5;44.54552045;klei;15.91
0.5;47.89876127;klei;16.15
0.5;44.47310645;klei;15.9
0.5;39.71387016;klei;15.51
0.5;44.75980744;klei;15.93
0.5;42.70170059;klei;15.76
0.5;44.61680938;klei;15.92
0.5;47.65458788;klei;16.13
0.5;47.27616334;klei;16.11
0.5;48.94242167;klei;16.21
0.5;45.85880896;klei;16.01
0.5;42.14848313;klei;15.72
0.5;52.30227529;klei;16.41
0.5;44.44231871;klei;15.9
0.5;49.11568478;klei;16.23
0.5;48.12315084;klei;16.16
0.5;52.29154667;klei;16.41
0.5;55.19163786;klei;16.55
0.5;51.60632804;klei;16.37
0.5;45.74324107;klei;16
0.5;54.4672854;klei;16.52
0.5;49.56590692;klei;16.25
0.5;53.48805638;klei;16.47
0.5;55.97837099;klei;16.59
0.5;52.29154667;klei;16.41
0.5;55.19163786;klei;16.55
0.5;51.60632804;klei;16.37
0.5;45.74324107;klei;16
0.5;54.4672854;klei;16.52
0.5;49.56590692;klei;16.25
0.5;53.48805638;klei;16.47
0.5;55.97837099;klei;16.59
0.5;56.78789912;klei;16.63
0.5;58.40450201;klei;16.7
0.5;55.70421636;klei;16.58
0.5;50.20170238;klei;16.29
0.5;60.1448818;klei;16.76
0.5;57.11438289;klei;16.64
0.5;57.67753632;klei;16.67
0.5;58.26807211;klei;16.69
0.5;39.05783866;klei;15.45
0.5;40.36685144;klei;15.57
0.5;40.00258901;klei;15.53
0.5;30.43699141;klei;14.62
0.5;42.45721254;klei;15.74
0.5;38.07314913;klei;15.36
0.5;44.28008074;klei;15.89
0.5;37.78799637;klei;15.33
0.5;45.40409129;klei;15.97
0.5;48.14428858;klei;16.16
0.5;44.15576601;klei;15.88
0.5;41.45146368;klei;15.66
0.5;46.85739213;klei;16.08
0.5;45.33981186;klei;15.97
0.5;45.94904108;klei;16.01
0.5;45.9308757;klei;16.01
0.5;29.73209553;klei;14.56
0.5;29.7822273;klei;14.56
0.5;29.24402404;klei;14.51
0.5;25.74164437;klei;14.21
0.5;34.39381951;klei;15
0.5;28.52284207;klei;14.45
0.5;31.77361081;klei;14.75
0.5;28.6665006;klei;14.46
0.5;32.06416647;klei;14.78
0.5;34.03500115;klei;14.97
0.5;31.94669216;klei;14.77
0.5;27.94429403;klei;14.39
0.5;33.50325592;klei;14.92
0.5;32.66844063;klei;14.84
0.5;34.06696659;klei;14.97
0.5;30.28451483;klei;14.61
0.5;28.02680466;klei;14.4
0.5;27.43860692;klei;14.35
0.5;28.3001595;klei;14.43
0.5;25.72535184;klei;14.21
0.5;28.97028979;klei;14.49
0.5;28.85212611;klei;14.47
0.5;31.53116795;klei;14.73
0.5;25.3699305;klei;14.19
0.5;33.00079876;klei;14.87
0.5;33.8051017;klei;14.95
0.5;33.04987956;klei;14.87
0.5;28.1337937;klei;14.41
0.5;34.13374448;klei;14.98
0.5;33.77024382;klei;14.94
0.5;38.31783592;klei;15.38
0.5;29.79499215;klei;14.56
0.5;30.38751396;klei;14.62
0.5;31.82498138;klei;14.75
0.5;29.62067178;klei;14.54
0.5;24.46786062;klei;14.12
0.5;32.55430517;klei;14.82
0.5;30.62624544;klei;14.64
0.5;34.51345911;klei;15.02
0.5;29.10507425;klei;14.5
0.5;32.0421966;klei;14.77
0.5;34.73933112;klei;15.04
0.5;38.91732538;klei;15.43
0.5;35.38797008;klei;15.1
0.5;31.01718121;klei;14.68
0.5;28.5491735;klei;14.45
0.5;29.16767278;klei;14.5
0.5;26.51672215;klei;14.27
0.5;29.17559147;klei;14.5
0.5;30.80603283;klei;14.66
0.5;28.57932784;klei;14.45
0.5;24.87639477;klei;14.15
0.5;29.52265762;klei;14.54
0.5;30.90153291;klei;14.66
0.5;32.84276486;klei;14.85
0.5;26.70042949;klei;14.29
0.5;24.08910535;klei;14.09
0.5;25.04825178;klei;14.16
0.5;24.22445106;klei;14.1
0.5;22.47765522;klei;13.99
0.5;25.09525401;klei;14.16
0.5;23.68512414;klei;14.07
0.5;27.57684107;klei;14.36
0.5;20.51616016;klei;13.89
0.5;32.01746085;klei;14.77
0.5;33.93545357;klei;14.96
0.5;35.20655429;klei;15.08
0.5;29.4559949;klei;14.53
0.5;33.3253582;klei;14.9
0.5;29.61584411;klei;14.54
0.5;33.21652364;klei;14.89
0.5;29.36649726;klei;14.52
0.7;31.3378245;klei;11.81
0.7;33.01215903;klei;12.31
0.7;29.74955871;klei;11.37
0.7;27.82612365;klei;10.87
0.7;35.37227504;klei;13.07
0.7;29.47014345;klei;11.29
0.7;32.804291;klei;12.25
0.7;31.13022062;klei;11.75
0.7;61.24464736;klei;16.44
0.7;65.47087405;klei;16.28
0.7;63.73617476;klei;16.34
0.7;58.29280737;klei;16.56
0.7;65.18419708;klei;16.29
0.7;64.22046474;klei;16.32
0.7;70.14583811;klei;16.19
0.7;41.6621754;klei;15.11
0.7;29.74812324;klei;11.37
0.7;30.30745226;klei;11.52
0.7;27.76522077;klei;10.85
0.7;26.25547238;klei;10.48
0.7;33.33627994;klei;12.41
0.7;29.22188895;klei;11.23
0.7;30.47040538;klei;11.56
0.7;30.88014298;klei;11.68
0.7;22.10116067;klei;9.53
0.7;22.15038665;klei;9.55
0.7;22.54014283;klei;9.63
0.7;18.63323699;klei;8.79
0.7;23.82726175;klei;9.92
0.7;21.21298186;klei;9.34
0.7;23.91080229;klei;9.94
0.7;22.43331234;klei;9.61
0.7;35.40390103;klei;13.08
0.7;41.73241269;klei;15.13
0.7;38.8752871;klei;14.24
0.7;33.90088482;klei;12.59
0.7;39.83301108;klei;14.55
0.7;29.36709374;klei;11.26
0.7;33.36703093;klei;12.42
0.7;30.75158688;klei;11.64
0.7;10.84629723;klei;7.22
0.7;11.23232444;klei;7.3
0.7;11.73161423;klei;7.39
0.7;11.64672352;klei;7.38
0.7;11.08774906;klei;7.27
0.7;9.659370695;klei;7
0.7;9.486972404;klei;6.96
0.7;11.07932623;klei;7.27
0.7;100.5418846;klei;17.2
0.7;108.9093987;klei;17.54
0.7;109.3986716;klei;17.56
0.7;97.13006207;klei;17.06
0.7;99.68840213;klei;17.17
0.7;90.80655945;klei;16.78
0.7;98.874259;klei;17.13
0.7;98.98583948;klei;17.14
0.7;33.19840176;klei;12.37
0.7;34.41987318;klei;12.75
0.7;32.38030678;klei;12.12
0.7;31.31781349;klei;11.8
0.7;35.56121051;klei;13.13
0.7;32.21355456;klei;12.07
0.7;33.79782863;klei;12.55
0.7;32.69822517;klei;12.21
0.7;13.32853834;klei;7.71
0.7;14.23606952;klei;7.89
0.7;12.66128013;klei;7.57
0.7;11.45932989;klei;7.34
0.7;15.54314155;klei;8.15
0.7;12.41719789;klei;7.53
0.7;13.55586668;klei;7.75
0.7;13.42688271;klei;7.73
0.7;27.47003993;klei;10.78
0.7;28.00210236;klei;10.91
0.7;25.32596946;klei;10.26
0.7;25.95606181;klei;10.41
0.7;32.62039632;klei;12.19
0.7;25.44098685;klei;10.29
0.7;26.69839336;klei;10.59
0.7;28.24636936;klei;10.97
0.7;38.46176853;klei;14.1
0.7;41.03236206;klei;14.92
0.7;37.76578224;klei;13.87
0.7;32.52997786;klei;12.16
0.7;41.84557791;klei;15.16
0.7;36.66196305;klei;13.5
0.7;40.93745546;klei;14.89
0.7;38.45926113;klei;14.1
0.7;32.93654373;klei;12.29
0.7;34.29629687;klei;12.71
0.7;30.35117759;klei;11.53
0.7;26.59878131;klei;10.56
0.7;37.51465915;klei;13.78
0.7;31.46197075;klei;11.85
0.7;33.19173982;klei;12.36
0.7;37.14118062;klei;13.66
0.7;37.28340323;klei;13.71
0.7;38.73970885;klei;14.19
0.7;35.30067557;klei;13.04
0.7;32.61235803;klei;12.19
0.7;41.9803262;klei;15.2
0.7;35.79838317;klei;13.21
0.7;37.64440879;klei;13.83
0.7;38.90796199;klei;14.25
0.7;32.93654373;klei;12.29
0.7;34.29629687;klei;12.71
0.7;30.35117759;klei;11.53
0.7;26.59878131;klei;10.56
0.7;37.51465915;klei;13.78
0.7;31.46197075;klei;11.85
0.7;33.19173982;klei;12.36
0.7;37.14118062;klei;13.66
0.7;19.5476682;klei;8.98
0.7;20.80211326;klei;9.25
0.7;18.70411297;klei;8.8
0.7;17.32527524;klei;8.52
0.7;22.17681255;klei;9.55
0.7;18.33620382;klei;8.73
0.7;19.38337956;klei;8.95
0.7;20.10577998;klei;9.1
0.7;31.74467568;klei;11.93
0.7;33.3154049;klei;12.4
0.7;30.992817;klei;11.71
0.7;26.93516081;klei;10.65
0.7;36.89748568;klei;13.58
0.7;29.76035005;klei;11.37
0.7;31.63355456;klei;11.9
0.7;32.67795676;klei;12.21
0.7;38.57814458;klei;14.14
0.7;40.54674702;klei;14.77
0.7;37.51647309;klei;13.78
0.7;38.49377104;klei;14.11
0.7;43.37526875;klei;15.56
0.7;34.94044015;klei;12.92
0.7;35.45980454;klei;13.09
0.7;39.71450749;klei;14.51
0.7;32.69487055;klei;12.21
0.7;33.02117978;klei;12.31
0.7;29.14792329;klei;11.21
0.7;29.74416112;klei;11.37
0.7;37.61368026;klei;13.82
0.7;30.36977036;klei;11.54
0.7;36.95002479;klei;13.59
0.7;32.01735424;klei;12.01
0.7;29.89931404;klei;11.41
0.7;30.82284588;klei;11.66
0.7;28.4479192;klei;11.02
0.7;27.15698051;klei;10.7
0.7;33.02722142;klei;12.31
0.7;28.1724401;klei;10.95
0.7;31.99007919;klei;12
0.7;29.677712;klei;11.35
0.7;14.03682349;klei;7.85
0.7;14.63565088;klei;7.97
0.7;13.15863745;klei;7.67
0.7;11.87012929;klei;7.42
0.7;16.58049712;klei;8.36
0.7;12.92028792;klei;7.62
0.7;15.67562301;klei;8.18
0.7;13.41693878;klei;7.72
0.7;14.03682349;klei;7.85
0.7;14.63565088;klei;7.97
0.7;13.15863745;klei;7.67
0.7;11.87012929;klei;7.42
0.7;16.58049712;klei;8.36
0.7;12.92028792;klei;7.62
0.7;15.67562301;klei;8.18
0.7;13.41693878;klei;7.72
0.7;14.03682349;klei;7.85
0.7;14.63565088;klei;7.97
0.7;13.15863745;klei;7.67
0.7;11.87012929;klei;7.42
0.7;16.58049712;klei;8.36
0.7;12.92028792;klei;7.62
0.7;15.67562301;klei;8.18
0.7;13.41693878;klei;7.72
0.7;15.14384854;klei;8.07
0.7;15.87504182;klei;8.22
0.7;13.95695211;klei;7.83
0.7;12.41860335;klei;7.53
0.7;15.87664155;klei;8.22
0.7;15.62142257;klei;8.17
0.7;15.18102069;klei;8.08
0.7;17.0772577;klei;8.47
0.7;126.7241259;klei;18.19
0.7;135.8481063;klei;18.49
0.7;129.7780656;klei;18.29
0.7;127.4559306;klei;18.21
0.7;129.3476216;klei;18.28
0.7;119.0641778;klei;17.92
0.7;124.7610487;klei;18.12
0.7;120.813931;klei;17.98
0.7;19.17568599;klei;8.9
0.7;19.80659283;klei;9.04
0.7;18.14748431;klei;8.69
0.7;16.4617433;klei;8.34
0.7;20.37767825;klei;9.16
0.7;18.37227593;klei;8.74
0.7;19.58770732;klei;8.99
0.7;21.47632;klei;9.4
0.7;11.85821342;klei;7.42
0.7;12.16455541;klei;7.48
0.7;11.02683207;klei;7.26
0.7;11.54992296;klei;7.36
0.7;12.74905611;klei;7.59
0.7;10.79267571;klei;7.21
0.7;13.35611083;klei;7.71
0.7;11.36834087;klei;7.32
0.7;11.85821342;klei;7.42
0.7;12.16455541;klei;7.48
0.7;11.02683207;klei;7.26
0.7;11.54992296;klei;7.36
0.7;12.74905611;klei;7.59
0.7;10.79267571;klei;7.21
0.7;13.35611083;klei;7.71
0.7;11.36834087;klei;7.32
0.7;11.85821342;klei;7.42
0.7;12.16455541;klei;7.48
0.7;11.02683207;klei;7.26
0.7;11.54992296;klei;7.36
0.7;12.74905611;klei;7.59
0.7;10.79267571;klei;7.21
0.7;13.35611083;klei;7.71
0.7;11.36834087;klei;7.32
0.7;30.30274503;klei;11.52
0.7;31.6311665;klei;11.89
0.7;31.96755342;klei;11.99
0.7;29.24490183;klei;11.23
0.7;30.34230721;klei;11.53
0.7;27.46249356;klei;10.78
0.7;30.8597114;klei;11.67
0.7;30.61108128;klei;11.6
0.7;20.78249402;klei;9.25
0.7;21.52257756;klei;9.41
0.7;21.78354308;klei;9.46
0.7;16.56313423;klei;8.36
0.7;21.72521222;klei;9.45
0.7;19.04879489;klei;8.88
0.7;23.24941997;klei;9.79
0.7;21.58477617;klei;9.42
0.7;111.6278095;klei;17.64
0.7;114.2515361;klei;17.74
0.7;113.7225963;klei;17.72
0.7;107.151621;klei;17.47
0.7;113.8601073;klei;17.73
0.7;107.8703149;klei;17.5
0.7;112.5652134;klei;17.68
0.7;111.9732777;klei;17.66
0.7;23.28029483;klei;9.8
0.7;24.83459021;klei;10.15
0.7;23.82671342;klei;9.92
0.7;20.26153421;klei;9.14
0.7;25.26873308;klei;10.25
0.7;22.35317249;klei;9.59
0.7;25.11803538;klei;10.21
0.7;21.29928499;klei;9.36
0.7;24.74331828;klei;10.13
0.7;24.10562833;klei;9.98
0.7;22.59733206;klei;9.64
0.7;24.61170635;klei;10.1
0.7;30.71569919;klei;11.63
0.7;22.92592658;klei;9.72
0.7;25.06185124;klei;10.2
0.7;23.18508422;klei;9.77
0.7;25.89014274;klei;10.39
0.7;26.81973904;klei;10.62
0.7;24.83834793;klei;10.15
0.7;22.79626586;klei;9.69
0.7;29.1338905;klei;11.2
0.7;24.73901576;klei;10.13
0.7;27.52822773;klei;10.79
0.7;25.37551233;klei;10.27
0.7;49.33210554;klei;16.52
0.7;50.97048571;klei;16.62
0.7;51.49236389;klei;16.64
0.7;40.39891772;klei;14.73
0.7;51.99198518;klei;16.65
0.7;44.34393696;klei;15.79
0.7;50.7803345;klei;16.61
0.7;55.3467148;klei;16.65
0.7;18.50143569;klei;8.76
0.7;18.92654639;klei;8.85
0.7;18.69110561;klei;8.8
0.7;16.48649577;klei;8.34
0.7;19.1519578;klei;8.9
0.7;17.47377623;klei;8.55
0.7;18.45384141;klei;8.75
0.7;20.32632661;klei;9.15
0.7;13.65465626;klei;7.77
0.7;13.56784719;klei;7.75
0.7;14.19246724;klei;7.88
0.7;12.51341013;klei;7.54
0.7;14.29393579;klei;7.9
0.7;12.90534315;klei;7.62
0.7;14.09106166;klei;7.86
0.7;14.01852863;klei;7.84
0.7;17.15360898;klei;8.48
0.7;18.9456482;klei;8.86
0.7;19.18523068;klei;8.91
0.7;16.14025269;klei;8.27
0.7;18.02745308;klei;8.66
0.7;15.53949661;klei;8.15
0.7;16.34688967;klei;8.31
0.7;15.89029194;klei;8.22
0.7;15.90645802;klei;8.22
0.7;17.39313222;klei;8.53
0.7;16.26132706;klei;8.3
0.7;12.53441318;klei;7.55
0.7;16.58897869;klei;8.36
0.7;15.26767798;klei;8.09
0.7;17.89865106;klei;8.64
0.7;15.40102594;klei;8.12
0.7;15.90645802;klei;8.22
0.7;17.39313222;klei;8.53
0.7;16.26132706;klei;8.3
0.7;12.53441318;klei;7.55
0.7;16.58897869;klei;8.36
0.7;15.26767798;klei;8.09
0.7;17.89865106;klei;8.64
0.7;15.40102594;klei;8.12
0.7;52.29154667;klei;16.66
0.7;55.19163786;klei;16.66
0.7;51.60632804;klei;16.64
0.7;45.74324107;klei;16.06
0.7;54.4672854;klei;16.67
0.7;49.56590692;klei;16.54
0.7;53.48805638;klei;16.67
0.7;55.97837099;klei;16.64
0.7;25.95383391;klei;10.41
0.7;27.72838846;klei;10.84
0.7;25.35039462;klei;10.27
0.7;20.85968793;klei;9.26
0.7;28.07491018;klei;10.93
0.7;23.9266896;klei;9.94
0.7;29.19102476;klei;11.22
0.7;26.54574182;klei;10.55
0.7;30.58951492;klei;11.6
0.7;36.28213023;klei;13.37
0.7;34.34441327;klei;12.73
0.7;24.71087714;klei;10.12
0.7;30.64384302;klei;11.61
0.7;28.25973406;klei;10.98
0.7;29.54540927;klei;11.31
0.7;30.34019748;klei;11.53
0.7;72.9461142;klei;16.19
0.7;33.74561241;klei;12.54
0.7;30.18984999;klei;11.49
0.7;33.12402557;klei;12.34
0.7;103.7765603;klei;17.34
0.7;100.1594283;klei;17.19
0.7;99.2764527;klei;17.15
0.7;110.3508701;klei;17.6
0.7;322.9441352;klei;23.9
0.7;328.2346163;klei;24.06
0.7;323.207055;klei;23.91
0.7;314.1407542;klei;23.64
0.7;333.6795979;klei;24.22
0.7;327.5662624;klei;24.04
0.7;323.3611332;klei;23.91
0.7;310.4195275;klei;23.53
0.7;34.88864796;klei;12.91
0.7;35.17179894;klei;13
0.7;32.78474071;klei;12.24
0.7;32.68403768;klei;12.21
0.7;37.64326269;klei;13.83
0.7;34.80665737;klei;12.88
0.7;32.17957438;klei;12.06
0.7;38.95046391;klei;14.26
0.7;18.8667276;klei;8.84
0.7;17.48860253;klei;8.55
0.7;17.28606243;klei;8.51
0.7;18.45804323;klei;8.75
0.7;19.87017263;klei;9.05
0.7;19.73870409;klei;9.02
0.7;17.28533889;klei;8.51
0.7;21.94016939;klei;9.5
0.7;18.8667276;klei;8.84
0.7;17.48860253;klei;8.55
0.7;17.28606243;klei;8.51
0.7;18.45804323;klei;8.75
0.7;19.87017263;klei;9.05
0.7;19.73870409;klei;9.02
0.7;17.28533889;klei;8.51
0.7;21.94016939;klei;9.5
0.7;79.61957276;klei;16.33
0.7;73.21374585;klei;16.2
0.7;73.04085787;klei;16.19
0.7;79.82052069;klei;16.33
0.7;83.42626787;klei;16.46
0.7;84.04201172;klei;16.49
0.7;71.11902178;klei;16.19
0.7;92.67458353;klei;16.86
0.7;254.498252;klei;21.92
0.7;256.9472943;klei;21.99
0.7;254.7808864;klei;21.93
0.7;247.7121372;klei;21.73
0.7;256.2294168;klei;21.97
0.7;252.6585219;klei;21.87
0.7;259.9372294;klei;22.07
0.7;253.2222776;klei;21.89
0.7;27.90951604;klei;10.89
0.7;30.38066726;klei;11.54
0.7;28.37081257;klei;11
0.7;23.0674229;klei;9.75
0.7;28.77260969;klei;11.11
0.7;26.20700834;klei;10.47
0.7;31.53316582;klei;11.87
0.7;27.03492571;klei;10.67
0.7;27.90951604;klei;10.89
0.7;30.38066726;klei;11.54
0.7;28.37081257;klei;11
0.7;23.0674229;klei;9.75
0.7;28.77260969;klei;11.11
0.7;26.20700834;klei;10.47
0.7;31.53316582;klei;11.87
0.7;27.03492571;klei;10.67
0.7;27.90951604;klei;10.89
0.7;30.38066726;klei;11.54
0.7;28.37081257;klei;11
0.7;23.0674229;klei;9.75
0.7;28.77260969;klei;11.11
0.7;26.20700834;klei;10.47
0.7;31.53316582;klei;11.87
0.7;27.03492571;klei;10.67
0.7;21.0451056;klei;9.3
0.7;23.11568947;klei;9.76
0.7;21.34534869;klei;9.37
0.7;15.57686139;klei;8.16
0.7;22.67905054;klei;9.66
0.7;19.38552332;klei;8.95
0.7;23.46902836;klei;9.84
0.7;21.74423745;klei;9.46
0.7;59.99805264;klei;16.49
0.7;55.07016225;klei;16.66
0.7;54.08748008;klei;16.67
0.7;46.83802489;klei;16.24
0.7;60.31359386;klei;16.48
0.7;65.81545285;klei;16.27
0.7;66.10262188;klei;16.26
0.7;71.75903271;klei;16.19
0.7;18.96151863;klei;8.86
0.7;18.71592352;klei;8.81
0.7;18.57262732;klei;8.78
0.7;18.25636074;klei;8.71
0.7;19.03810242;klei;8.88
0.7;19.40931065;klei;8.95
0.7;18.85222555;klei;8.84
0.7;19.88608017;klei;9.06
0.7;175.835752;klei;19.73
0.7;172.1737194;klei;19.62
0.7;184.4990259;klei;19.98
0.7;145.9839361;klei;18.82
0.7;193.2637945;klei;20.23
0.7;171.4459991;klei;19.6
0.7;163.7269244;klei;19.37
0.7;199.7568643;klei;20.41
0.7;175.835752;klei;19.73
0.7;172.1737194;klei;19.62
0.7;184.4990259;klei;19.98
0.7;145.9839361;klei;18.82
0.7;193.2637945;klei;20.23
0.7;171.4459991;klei;19.6
0.7;163.7269244;klei;19.37
0.7;199.7568643;klei;20.41
0.7;8.676698071;klei;6.81
0.7;8.342191848;klei;6.75
0.7;8.494378624;klei;6.78
0.7;8.904290463;klei;6.86
0.7;8.607215295;klei;6.8
0.7;8.927471981;klei;6.86
0.7;8.237580377;klei;6.73
0.7;9.223757911;klei;6.92
0.7;49.94112779;klei;16.56
0.7;50.12001734;klei;16.58
0.7;48.66499199;klei;16.46
0.7;46.78446535;klei;16.23
0.7;49.83362875;klei;16.56
0.7;50.86797135;klei;16.62
0.7;49.36732419;klei;16.52
0.7;53.94949556;klei;16.67
0.7;28.9176269;klei;11.15
0.7;29.23267018;klei;11.23
0.7;28.87117537;klei;11.13
0.7;25.5259354;klei;10.31
0.7;29.43591568;klei;11.28
0.7;28.6110584;klei;11.07
0.7;29.23861369;klei;11.23
0.7;31.50801956;klei;11.86
0.7;21.40243744;klei;9.38
0.7;21.57909351;klei;9.42
0.7;21.90288145;klei;9.49
0.7;18.33442622;klei;8.73
0.7;23.2387023;klei;9.79
0.7;20.61605942;klei;9.21
0.7;21.51425416;klei;9.41
0.7;22.63164501;klei;9.65
0.7;18.82090485;klei;8.83
0.7;19.49222428;klei;8.97
0.7;18.96257466;klei;8.86
0.7;16.53896097;klei;8.35
0.7;19.88950088;klei;9.06
0.7;17.91732788;klei;8.64
0.7;20.20929885;klei;9.12
0.7;18.7364464;klei;8.81
0.7;20.19772993;klei;9.12
0.7;20.5772366;klei;9.2
0.7;19.9849925;klei;9.08
0.7;17.71382375;klei;8.6
0.7;20.32587684;klei;9.15
0.7;20.4211007;klei;9.17
0.7;20.73994612;klei;9.24
0.7;21.62113296;klei;9.43
0.7;22.09867975;klei;9.53
0.7;22.28135157;klei;9.57
0.7;21.29532836;klei;9.36
0.7;20.11253643;klei;9.1
0.7;21.59606748;klei;9.42
0.7;23.25621599;klei;9.79
0.7;21.97306516;klei;9.51
0.7;24.17619325;klei;10
0.7;42.18330416;klei;15.25
0.7;42.78630995;klei;15.41
0.7;41.29944686;klei;15
0.7;34.51030822;klei;12.78
0.7;43.66829931;klei;15.63
0.7;43.15428268;klei;15.51
0.7;43.74377938;klei;15.65
0.7;46.1207027;klei;16.13
0.7;65.26066004;klei;16.29
0.7;62.76033301;klei;16.38
0.7;59.1288575;klei;16.53
0.7;49.02165491;klei;16.49
0.7;65.56491492;klei;16.28
0.7;70.33744385;klei;16.19
0.7;73.34753322;klei;16.2
0.7;76.6638829;klei;16.25
0.7;21.90867687;klei;9.49
0.7;20.70378579;klei;9.23
0.7;20.40461509;klei;9.17
0.7;21.86959797;klei;9.48
0.7;21.11558882;klei;9.32
0.7;23.41808939;klei;9.83
0.7;20.43010407;klei;9.17
0.7;25.41895695;klei;10.28
0.7;59.99805264;klei;16.49
0.7;55.07016225;klei;16.66
0.7;54.08748008;klei;16.67
0.7;46.83802489;klei;16.24
0.7;60.31359386;klei;16.48
0.7;65.81545285;klei;16.27
0.7;66.10262188;klei;16.26
0.7;71.75903271;klei;16.19
0.7;46.09297592;klei;16.12
